Row,FC_ad_adnc,log10 LFC,t_ad_adnc,p_ad_adnc,,,,,,,,,,,,,,,,
METAP1,0.869817576,-0.060571821,-0.936902061,0.360566202,,,,,,,,,,,,,,,,
METAP1D,0.479648371,-0.319077026,-1.144240972,0.266734911,,,,,,,,,,,,,,,,
METAP2,0.740955315,-0.130207982,-0.748401049,0.463382592,,,,,,,,,,,,,,,,
MFAP3,0.732190941,-0.135375649,-1.228598125,0.234223638,,,,,,,,,,,,,,,,
MFAP3L,0.803578065,-0.094971927,-0.595860065,0.558300936,,,,,,,,,,,,,,,,
MFAP4,1.166772946,0.066986351,1.644136421,0.116592805,,,,,,,,,,,,,,,,
MFAP5,0.695158521,-0.157916149,-0.548214269,0.58992858,,,,,,,,,,,,,,,,
MFGE8,0.638200435,-0.195042904,-0.399171044,0.694218255,,,,,,,,,,,,,,,,
MGMT,0.553925718,-0.256548471,-1.229749048,0.233801971,,,,,,,,,,,,,,,,
MIA,1.252768795,0.097870927,1.282752093,0.215007396,,,,,,,,,,,,,,,,
MICALL2,0.29580722,-0.52899123,-0.818576349,0.423176602,,,,,,,,,,,,,,,,
MICB_MICA,0.599000635,-0.222572717,-1.291270569,0.212099484,,,,,,,,,,,,,,,,
MIF,0.679649225,-0.167715174,-2.658992899,0.015498746,,,,,,,,,,,,,,,,
MILR1,0.57474774,-0.240522728,-0.167806555,0.868508735,,,,,,,,,,,,,,,,
MINDY1,0.503115162,-0.298332594,-0.489743711,0.629922029,,,,,,,,,,,,,,,,
MINK1,0.371383918,-0.430176907,-1.322804342,0.201601641,,,,,,,,,,,,,,,,
MITD1,0.65009566,-0.187022734,-0.560817975,0.581475736,,,,,,,,,,,,,,,,
MKI67,0.477886831,-0.320674937,-0.791572241,0.438381201,,,,,,,,,,,,,,,,
MLLT1,0.248204894,-0.605189659,-2.343305281,0.030145327,,,,,,,,,,,,,,,,
MLN,0.440843122,-0.35571593,-1.657580203,0.113821868,,,,,,,,,,,,,,,,
MME,0.508044535,-0.294098216,-0.544456856,0.592460334,,,,,,,,,,,,,,,,
MMP1,4.327157285,0.636202681,1.017281309,0.321799348,,,,,,,,,,,,,,,,
MMP10,0.776255421,-0.109995354,0.185255239,0.854992117,,,,,,,,,,,,,,,,
MMP12,3.943558204,0.595888255,1.324041393,0.201198304,,,,,,,,,,,,,,,,
MMP13,0.774815123,-0.110801911,0.115671973,0.909126311,,,,,,,,,,,,,,,,
MMP15,1.258334699,0.099796172,1.164833435,0.258503568,,,,,,,,,,,,,,,,
MMP3,1.01297486,0.005598667,0.221542654,0.827033588,,,,,,,,,,,,,,,,
MMP7,1.241667156,0.094005193,0.040960638,0.967754643,,,,,,,,,,,,,,,,
MMP8,0.449607376,-0.347166572,-0.401886602,0.692252306,,,,,,,,,,,,,,,,
MMP9,2.264742242,0.355018781,0.031342763,0.975323093,,,,,,,,,,,,,,,,
MMUT,0.465176063,-0.332382641,-1.688544254,0.107652253,,,,,,,,,,,,,,,,
MN1,0.206916789,-0.68420427,-2.739673662,0.01302315,,,,,,,,,,,,,,,,
MNAT1,0.353519426,-0.451586716,-1.355906716,0.191026488,,,,,,,,,,,,,,,,
MNDA,0.70015619,-0.154805067,-0.447213409,0.659777416,,,,,,,,,,,,,,,,
MOCS2,0.628330619,-0.201811776,-0.95736797,0.350405935,,,,,,,,,,,,,,,,
MOG,1.021667203,0.009309452,1.290708728,0.212290327,,,,,,,,,,,,,,,,
MORC3,0.498698394,-0.30216203,-0.534900529,0.598923566,,,,,,,,,,,,,,,,
MORF4L1,0.28677056,-0.542465435,-1.146479612,0.265830733,,,,,,,,,,,,,,,,
MORF4L2,0.403557999,-0.39409404,-1.408123292,0.175247209,,,,,,,,,,,,,,,,
MORN4,1.210402599,0.082929848,0.2700668,0.790020445,,,,,,,,,,,,,,,,
MPHOSPH8,0.245315673,-0.610274705,-1.342718893,0.195185579,,,,,,,,,,,,,,,,
MPIG6B,3.340670883,0.523833692,-0.347613046,0.731952011,,,,,,,,,,,,,,,,
MPO,0.888260422,-0.051459688,-0.354515815,0.726856701,,,,,,,,,,,,,,,,
MPRIP,0.305060108,-0.51561458,-1.300478634,0.208990794,,,,,,,,,,,,,,,,
MRC1,0.763136246,-0.117397919,0.007477104,0.994112141,,,,,,,,,,,,,,,,
MRI1,0.417672706,-0.379163904,-1.113480587,0.27939096,,,,,,,,,,,,,,,,
MRPL24,0.631504368,-0.199623641,-0.928473985,0.364807848,,,,,,,,,,,,,,,,
MRPL28,0.669051631,-0.174540366,-0.215621849,0.831580338,,,,,,,,,,,,,,,,
MRPL46,0.591269978,-0.228214172,-1.4982231,0.150506022,,,,,,,,,,,,,,,,
MRPL52,0.998003019,-0.000868145,0.391055984,0.70010643,,,,,,,,,,,,,,,,
MRPL58,0.519097592,-0.284750986,-0.902126014,0.378284474,,,,,,,,,,,,,,,,
MRPS16,0.566480824,-0.246814787,-1.07538656,0.295668609,,,,,,,,,,,,,,,,
MSLN,1.276496886,0.10601976,-0.190168369,0.851194252,,,,,,,,,,,,,,,,
MSLNL,0.820102813,-0.086131698,-0.725488731,0.476993833,,,,,,,,,,,,,,,,
MSMB,1.108873997,0.044882199,-0.997810176,0.330910392,,,,,,,,,,,,,,,,
MSR1,0.858957902,-0.066028121,-0.254917612,0.801525607,,,,,,,,,,,,,,,,
MSRA,0.789555419,-0.102617381,-0.957719792,0.350233004,,,,,,,,,,,,,,,,
MST1,0.763905501,-0.116960362,-0.562990011,0.580025233,,,,,,,,,,,,,,,,
MSTN,0.596972404,-0.224045744,-0.718060136,0.481457165,,,,,,,,,,,,,,,,
MTDH,0.460024081,-0.337219433,-1.167965981,0.257268247,,,,,,,,,,,,,,,,
MTHFD2,0.546576532,-0.262349019,-1.10966737,0.280990134,,,,,,,,,,,,,,,,
MTIF3,0.342537271,-0.465292167,-0.938844022,0.359593619,,,,,,,,,,,,,,,,
MTPN,0.901791149,-0.044894032,-0.445635194,0.660897054,,,,,,,,,,,,,,,,
MTR,0.595673975,-0.224991374,-1.36650696,0.187734785,,,,,,,,,,,,,,,,
MTSS1,0.504563562,-0.297084116,-0.65847026,0.518136322,,,,,,,,,,,,,,,,
MTSS2,0.54293256,-0.265254113,-0.760758451,0.45613961,,,,,,,,,,,,,,,,
MTUS1,0.308399119,-0.510886872,-1.004802446,0.327617974,,,,,,,,,,,,,,,,
MUC13,0.034118301,-1.46701261,-0.211254789,0.834937843,,,,,,,,,,,,,,,,
MUC16,1.939284653,0.287641561,0.243542663,0.810195235,,,,,,,,,,,,,,,,
MUC2,1.132163005,0.05390896,-0.003884461,0.996941152,,,,,,,,,,,,,,,,
MUCL3,1.2293545,0.089677135,0.891033806,0.384055919,,,,,,,,,,,,,,,,
MVK,0.729369061,-0.137052663,-1.416561171,0.172798709,,,,,,,,,,,,,,,,
MXRA8,0.737511165,-0.132231401,-0.004433449,0.99650885,,,,,,,,,,,,,,,,
MYBPC1,0.525634944,-0.279315771,-0.208372422,0.837155665,,,,,,,,,,,,,,,,
MYBPC2,0.892705197,-0.049291937,-0.251790917,0.803906097,,,,,,,,,,,,,,,,
MYCBP2,0.574989107,-0.240340383,-0.622083584,0.541280848,,,,,,,,,,,,,,,,
MYDGF,1.072932353,0.030572341,1.022021718,0.319608207,,,,,,,,,,,,,,,,
MYH4,1.207736753,0.081972283,0.234328889,0.817236237,,,,,,,,,,,,,,,,
MYH7B,0.289620404,-0.538170845,-1.112554714,0.279778633,,,,,,,,,,,,,,,,
MYH9,0.725998625,-0.139064202,-0.623073897,0.54064362,,,,,,,,,,,,,,,,
MYL1,0.741260312,-0.130029252,-0.319194845,0.753061488,,,,,,,,,,,,,,,,
MYL3,1.064307027,0.02706693,0.170264337,0.866602198,,,,,,,,,,,,,,,,
MYL4,0.656074657,-0.183046738,-0.606624707,0.551280334,,,,,,,,,,,,,,,,
MYL6B,0.645572689,-0.190054851,0.799834582,0.433693407,,,,,,,,,,,,,,,,
MYLPF,0.234289437,-0.630247291,1.048796091,0.307430545,,,,,,,,,,,,,,,,
MYO6,0.474790658,-0.323497835,-0.965519618,0.346414189,,,,,,,,,,,,,,,,
MYO9B,0.997345376,-0.001154422,0.901634623,0.378538925,,,,,,,,,,,,,,,,
MYOC,1.931737935,0.285948209,0.989185893,0.335003027,,,,,,,,,,,,,,,,
MYOM1,1.200748123,0.079451916,-0.28607384,0.777917347,,,,,,,,,,,,,,,,
MYOM2,1.212408672,0.083649034,1.04739644,0.308058815,,,,,,,,,,,,,,,,
MYOM3,0.862810835,-0.06408441,-0.913347998,0.372504527,,,,,,,,,,,,,,,,
MZB1,0.878728002,-0.056145534,-0.038099292,0.970005984,,,,,,,,,,,,,,,,
MZT1,0.291661751,-0.535120521,-1.191199487,0.248244017,,,,,,,,,,,,,,,,
NAA10,0.640155608,-0.193714446,-0.96222661,0.348022947,,,,,,,,,,,,,,,,
NAA80,0.223376062,-0.65096337,-1.154405555,0.262647805,,,,,,,,,,,,,,,,
NAAA,0.512082304,-0.290660232,-1.059790541,0.30252727,,,,,,,,,,,,,,,,
NACC1,0.373199935,-0.42805844,-0.617555057,0.544199939,,,,,,,,,,,,,,,,
NADK,0.552488405,-0.257676832,-1.094108328,0.287584791,,,,,,,,,,,,,,,,
NAGA,0.550082362,-0.25957228,-1.889382636,0.074199727,,,,,,,,,,,,,,,,
NAGK,0.962806627,-0.016460929,-0.814761872,0.425303905,,,,,,,,,,,,,,,,
NAGPA,0.727283549,-0.138296236,-0.242967227,0.810634495,,,,,,,,,,,,,,,,
NAMPT,0.284237342,-0.546318867,-0.793432075,0.437323252,,,,,,,,,,,,,,,,
NAP1L4,0.792068716,-0.101237139,-0.435540721,0.668077723,,,,,,,,,,,,,,,,
NAPRT,0.672563474,-0.172266722,-1.342284275,0.195323858,,,,,,,,,,,,,,,,
NARS1,0.608739889,-0.215568239,-2.457397838,0.023777338,,,,,,,,,,,,,,,,
NBL1,1.084638049,0.035284835,1.200832111,0.24457348,,,,,,,,,,,,,,,,
NBN,0.269419142,-0.569571552,-1.05372607,0.305224897,,,,,,,,,,,,,,,,
NCAM1,0.734414012,-0.134059046,-0.224137678,0.825042759,,,,,,,,,,,,,,,,
NCAM2,0.957387355,-0.018912313,0.342463228,0.735761725,,,,,,,,,,,,,,,,
NCAN,1.010303143,0.004451704,0.645468895,0.526342236,,,,,,,,,,,,,,,,
NCF2,0.825840693,-0.083103721,-0.575053577,0.572002614,,,,,,,,,,,,,,,,
NCK2,0.27099968,-0.567031221,-1.419919086,0.171832028,,,,,,,,,,,,,,,,
NCLN,0.804023928,-0.094731026,-0.901258642,0.378733691,,,,,,,,,,,,,,,,
NCR1,1.24197116,0.094111511,-0.198680503,0.844623219,,,,,,,,,,,,,,,,
NCR3LG1,0.53398631,-0.272469877,-0.800075208,0.433557354,,,,,,,,,,,,,,,,
NCS1,0.333920791,-0.476356539,-1.445677943,0.164561227,,,,,,,,,,,,,,,,
NDRG1,0.615029896,-0.211103773,-0.81607828,0.424568993,,,,,,,,,,,,,,,,
NDST1,0.784377781,-0.105474717,-0.492828406,0.627781021,,,,,,,,,,,,,,,,
NDUFA5,0.629697279,-0.200868183,-0.738858784,0.46902266,,,,,,,,,,,,,,,,
NDUFB7,0.580915093,-0.23588734,-1.484272021,0.154137982,,,,,,,,,,,,,,,,
NDUFS6,0.292520829,-0.533843205,-0.954854317,0.35164317,,,,,,,,,,,,,,,,
NEB,1.04744173,0.020129872,0.612364853,0.54755592,,,,,,,,,,,,,,,,
NECAP2,0.445304444,-0.351342971,-1.114866676,0.278811326,,,,,,,,,,,,,,,,
NECTIN1,1.615064108,0.208189766,0.417619712,0.680906633,,,,,,,,,,,,,,,,
NECTIN2,0.885761479,-0.052683211,-0.562260805,0.580511998,,,,,,,,,,,,,,,,
NECTIN4,1.595098972,0.202787635,-0.071568334,0.943693425,,,,,,,,,,,,,,,,
NEDD4L,1.11015315,0.045382896,0.44867287,0.658742758,,,,,,,,,,,,,,,,
NEDD9,0.897941569,-0.046751923,-0.380690214,0.707656071,,,,,,,,,,,,,,,,
NEFL,2.0049661,0.302107034,0.38162025,0.706977419,,,,,,,,,,,,,,,,
NEK7,0.632543352,-0.198909704,-1.032986874,0.314580301,,,,,,,,,,,,,,,,
NELL1,0.764585711,-0.116573823,0.479965731,0.636730839,,,,,,,,,,,,,,,,
NELL2,1.084661269,0.035294133,1.714378729,0.102725723,,,,,,,,,,,,,,,,
NENF,0.661851437,-0.179239484,-0.9217697,0.368205914,,,,,,,,,,,,,,,,
NEO1,0.665723288,-0.176706251,-0.732616466,0.472734363,,,,,,,,,,,,,,,,
NEXN,0.775140917,-0.110619338,-0.837564137,0.412687738,,,,,,,,,,,,,,,,
NFASC,1.002143179,0.000929775,-0.000798664,0.999371085,,,,,,,,,,,,,,,,
NFAT5,1.483818143,0.171380677,-0.636619983,0.531968087,,,,,,,,,,,,,,,,
NFATC1,0.644441725,-0.190816349,-0.647925302,0.524786375,,,,,,,,,,,,,,,,
NFATC3,0.55498867,-0.255715883,-1.235857625,0.231573676,,,,,,,,,,,,,,,,
NFE2,0.862173649,-0.064405255,-0.500586087,0.622411587,,,,,,,,,,,,,,,,
NFIC,0.267436984,-0.572778535,-1.078705446,0.294223684,,,,,,,,,,,,,,,,
NFKB1,0.528494802,-0.27695928,-0.721882504,0.479157505,,,,,,,,,,,,,,,,
NFKBIE,0.528286624,-0.277130385,-0.718536555,0.481170183,,,,,,,,,,,,,,,,
NFU1,0.424530931,-0.372090662,-1.113922855,0.279205916,,,,,,,,,,,,,,,,
NFX1,0.364769009,-0.437982067,-0.513361381,0.613616468,,,,,,,,,,,,,,,,
NFYA,0.441795893,-0.354778325,-1.281230459,0.215530082,,,,,,,,,,,,,,,,
NGF,1.055076715,0.023284038,2.290136242,0.033624925,,,,,,,,,,,,,,,,
NGFR,0.738429996,-0.13169067,0.14187805,0.888669938,,,,,,,,,,,,,,,,
NGRN,0.32538372,-0.48760418,-1.365614688,0.188010109,,,,,,,,,,,,,,,,
NHLRC3,0.740477603,-0.130488073,-1.015261435,0.322736198,,,,,,,,,,,,,,,,
NID1,0.785491142,-0.104858708,0.365079979,0.719084003,,,,,,,,,,,,,,,,
NID2,0.707248446,-0.150427998,-0.165963946,0.869938617,,,,,,,,,,,,,,,,
NINJ1,0.491981271,-0.30805143,-0.640483541,0.529507719,,,,,,,,,,,,,,,,
NIT1,1.092029296,0.03823429,1.714862349,0.102635375,,,,,,,,,,,,,,,,
NIT2,0.986064232,-0.006094794,-0.520636447,0.608634572,,,,,,,,,,,,,,,,
NLGN1,0.484078358,-0.315084333,-0.576984806,0.5707236,,,,,,,,,,,,,,,,
NLGN2,0.450702833,-0.346109712,0.187976582,0.852888055,,,,,,,,,,,,,,,,
NME1,0.801836452,-0.095914204,-0.524095426,0.60627274,,,,,,,,,,,,,,,,
NME3,0.781662509,-0.106980718,-0.417732339,0.680825689,,,,,,,,,,,,,,,,
NMI,0.310550628,-0.507867589,-1.258131781,0.223586423,,,,,,,,,,,,,,,,
NMNAT1,1.250542812,0.097098564,0.015037386,0.988159135,,,,,,,,,,,,,,,,
NMRK2,0.79698204,-0.098551465,-1.002143394,0.328867314,,,,,,,,,,,,,,,,
NMT1,0.513452907,-0.289499383,-1.088995137,0.289776454,,,,,,,,,,,,,,,,
NOMO1,0.953124763,-0.020850247,0.060113611,0.95269295,,,,,,,,,,,,,,,,
NOP56,1.177072562,0.070803236,0.263360352,0.795107781,,,,,,,,,,,,,,,,
NOS1,0.732132698,-0.135410196,-0.372882324,0.713363378,,,,,,,,,,,,,,,,
NOS2,0.192863186,-0.714750663,-1.2448599,0.228319565,,,,,,,,,,,,,,,,
NOS3,0.321410746,-0.492939607,-1.05029705,0.306757819,,,,,,,,,,,,,,,,
NOTCH1,0.810821791,-0.091074588,-0.355529364,0.726109636,,,,,,,,,,,,,,,,
NOTCH2,1.006047747,0.002618593,0.682913492,0.502904218,,,,,,,,,,,,,,,,
NOTCH3,0.440923892,-0.355636367,-0.353203722,0.727824232,,,,,,,,,,,,,,,,
NPC2,1.01022432,0.004417819,0.747491399,0.463918485,,,,,,,,,,,,,,,,
NPDC1,1.063533772,0.026751285,1.352907266,0.191966195,,,,,,,,,,,,,,,,
NPHS1,1.523756592,0.182915597,2.0423221,0.055247626,,,,,,,,,,,,,,,,
NPHS2,1.07794901,0.032598218,-0.747976078,0.463632904,,,,,,,,,,,,,,,,
NPL,0.585444936,-0.232513946,-0.585008524,0.565425463,,,,,,,,,,,,,,,,
NPM1,0.50198939,-0.299305462,-0.780645233,0.44462897,,,,,,,,,,,,,,,,
NPPB,0.257952492,-0.588460272,-0.996953119,0.331315537,,,,,,,,,,,,,,,,
NPPC,1.078161751,0.032683921,1.07554903,0.295597756,,,,,,,,,,,,,,,,
NPR1,1.022357542,0.009602805,0.076784307,0.939597937,,,,,,,,,,,,,,,,
NPTN,0.50864916,-0.293581668,0.040925386,0.967782378,,,,,,,,,,,,,,,,
NPTX1,0.656687572,-0.182641203,-0.000333886,0.999737078,,,,,,,,,,,,,,,,
NPTX2,0.817999489,-0.087246968,-0.200431513,0.843272939,,,,,,,,,,,,,,,,
NPTXR,1.128906867,0.052658115,2.460155083,0.023640273,,,,,,,,,,,,,,,,
NPY,0.938148392,-0.027728462,-0.156678859,0.877150824,,,,,,,,,,,,,,,,
NRCAM,1.078794683,0.032938797,2.288269128,0.033753611,,,,,,,,,,,,,,,,
NRGN,0.881982816,-0.054539877,-0.780677595,0.444610385,,,,,,,,,,,,,,,,
NRN1,0.955708471,-0.019674565,-0.837057279,0.412965549,,,,,,,,,,,,,,,,
NRP1,1.041865755,0.017811763,-0.20082645,0.842968455,,,,,,,,,,,,,,,,
NRP2,0.555626848,-0.255216777,0.126866385,0.900379152,,,,,,,,,,,,,,,,
NRTN,0.677665048,-0.168984914,-1.514498329,0.146358375,,,,,,,,,,,,,,,,
NRXN3,0.910613169,-0.040666073,-0.559032755,0.582669291,,,,,,,,,,,,,,,,
NSFL1C,0.804715331,-0.094357725,-1.281840202,0.215320515,,,,,,,,,,,,,,,,
NT5C,0.874924133,-0.058029604,-0.805637378,0.430419872,,,,,,,,,,,,,,,,
NT5C1A,0.482606446,-0.316406882,-0.794526085,0.436701677,,,,,,,,,,,,,,,,
NT5C3A,0.834680171,-0.078479904,-0.872424891,0.393868478,,,,,,,,,,,,,,,,
NT5E,0.797532823,-0.098251434,-0.568229184,0.576534033,,,,,,,,,,,,,,,,
NTF3,0.971229364,-0.012678196,-0.278248045,0.783827459,,,,,,,,,,,,,,,,
NTF4,1.257507486,0.099510579,-0.053505739,0.957887543,,,,,,,,,,,,,,,,
NT-proBNP,0.139219483,-0.856299983,-1.605809586,0.124808196,,,,,,,,,,,,,,,,
NTRK2,1.044030565,0.018713213,0.512653241,0.614102433,,,,,,,,,,,,,,,,
NTRK3,0.835322509,-0.078145816,0.335664877,0.740801745,,,,,,,,,,,,,,,,
NUB1,0.345414228,-0.461659778,-1.345497524,0.194303356,,,,,,,,,,,,,,,,
NUBP1,0.701598749,-0.153911194,-1.321834871,0.201918179,,,,,,,,,,,,,,,,
NUCB2,0.894934575,-0.048208713,-0.372563895,0.71359651,,,,,,,,,,,,,,,,
NUDC,0.728976356,-0.137286557,-1.181662354,0.251919038,,,,,,,,,,,,,,,,
NUDT10,0.444252267,-0.352370347,-1.232231495,0.232894448,,,,,,,,,,,,,,,,
NUDT15,0.399587593,-0.398388005,-2.574984591,0.018547962,,,,,,,,,,,,,,,,
NUDT16,0.632483959,-0.198950484,-0.779636648,0.445208407,,,,,,,,,,,,,,,,
NUDT2,0.609182532,-0.215252558,-2.09492836,0.049811992,,,,,,,,,,,,,,,,
NUDT5,0.701105473,-0.154216643,-1.116205639,0.278252239,,,,,,,,,,,,,,,,
NUMB,0.369107965,-0.432846583,-0.940605918,0.358712758,,,,,,,,,,,,,,,,
NUP50,0.560513379,-0.251414017,-1.127911036,0.27339971,,,,,,,,,,,,,,,,
NXPE4,0.788067779,-0.103436428,-0.746237923,0.464657544,,,,,,,,,,,,,,,,
NXPH1,1.05837264,0.024638604,0.542420806,0.593834475,,,,,,,,,,,,,,,,
NXPH3,1.137286014,0.055869698,2.093069495,0.049995506,,,,,,,,,,,,,,,,
OBP2B,0.370063314,-0.431723966,-1.046012921,0.308680745,,,,,,,,,,,,,,,,
OCLN,0.920079309,-0.036174736,-0.40259766,0.6917379,,,,,,,,,,,,,,,,
ODAM,0.468493709,-0.329296236,0.171386406,0.865732071,,,,,,,,,,,,,,,,
OFD1,1.198041859,0.078471992,-0.704170172,0.489868247,,,,,,,,,,,,,,,,
OGA,0.497071689,-0.303580972,-1.192604613,0.24770601,,,,,,,,,,,,,,,,
OGFR,0.527285932,-0.277953816,-1.119791609,0.276758971,,,,,,,,,,,,,,,,
OGN,1.112789775,0.046413126,1.043281158,0.309911381,,,,,,,,,,,,,,,,
OLFM4,2.660400511,0.424947023,-0.050396094,0.960332786,,,,,,,,,,,,,,,,
OLR1,1.172918031,0.069267663,0.644559225,0.526919057,,,,,,,,,,,,,,,,
OMD,1.341745902,0.127670277,2.233981482,0.037699739,,,,,,,,,,,,,,,,
OMG,1.032173774,0.01375282,0.999981807,0.329885379,,,,,,,,,,,,,,,,
OMP,2.919961781,0.465377167,0.683956765,0.502259822,,,,,,,,,,,,,,,,
OPHN1,0.312840302,-0.504677303,-1.609044984,0.124096313,,,,,,,,,,,,,,,,
OPLAH,0.641444197,-0.192841119,-1.330808614,0.199003117,,,,,,,,,,,,,,,,
OPTC,0.905842252,-0.042947426,-0.822569575,0.420956836,,,,,,,,,,,,,,,,
ORM1,1.020368378,0.008756991,-0.037044238,0.97083618,,,,,,,,,,,,,,,,
OSBPL2,0.699812298,-0.15501843,-1.054581512,0.304843334,,,,,,,,,,,,,,,,
OSCAR,1.009778941,0.004226309,0.052682037,0.958535213,,,,,,,,,,,,,,,,
OSM,1.941374234,0.288109261,-0.090038685,0.929198872,,,,,,,,,,,,,,,,
OSMR,0.775653633,-0.110332169,-0.358035815,0.724263396,,,,,,,,,,,,,,,,
OSTN,1.204039275,0.080640653,1.445364767,0.1646481,,,,,,,,,,,,,,,,
OTOA,0.431628834,-0.364889551,-1.730911182,0.0996757,,,,,,,,,,,,,,,,
OTUD6B,0.376923341,-0.423746967,-1.538092178,0.140513788,,,,,,,,,,,,,,,,
OTUD7B,0.344424108,-0.462906458,-1.166901791,0.257687413,,,,,,,,,,,,,,,,
OXCT1,0.47867387,-0.319960279,-1.492887139,0.151886757,,,,,,,,,,,,,,,,
OXT,1.128692672,0.052575705,0.253020678,0.802969591,,,,,,,,,,,,,,,,
P4HB,0.54105345,-0.266759829,-0.570313737,0.575147943,,,,,,,,,,,,,,,,
PACS2,0.39347468,-0.405083209,-1.403640409,0.176559382,,,,,,,,,,,,,,,,
PADI2,0.871075989,-0.059943957,-0.366721349,0.717879135,,,,,,,,,,,,,,,,
PADI4,1.629651674,0.212094787,0.363955046,0.71991021,,,,,,,,,,,,,,,,
PAEP,1.549113978,0.190083373,0.053317017,0.958035931,,,,,,,,,,,,,,,,
PAFAH1B3,1.572615402,0.196622525,1.111181584,0.280354306,,,,,,,,,,,,,,,,
PAFAH2,0.802028448,-0.095810227,-0.143277129,0.887579938,,,,,,,,,,,,,,,,
PAG1,0.51279111,-0.290059512,-0.825253282,0.419469166,,,,,,,,,,,,,,,,
PAGR1,0.278963935,-0.55445194,-1.223750802,0.236005958,,,,,,,,,,,,,,,,
PAIP2B,0.563464214,-0.249133661,-1.245409975,0.228121871,,,,,,,,,,,,,,,,
PAK4,0.456588876,-0.340474673,-0.985972446,0.336536936,,,,,,,,,,,,,,,,
PALLD,0.640940692,-0.193182155,-0.903249415,0.377703185,,,,,,,,,,,,,,,,
PALM,0.972315965,-0.012192583,-0.215636541,0.831569049,,,,,,,,,,,,,,,,
PALM2,0.689113221,-0.161709418,-1.172907043,0.25532874,,,,,,,,,,,,,,,,
PALM3,1.120789585,0.049524087,0.120576511,0.905292439,,,,,,,,,,,,,,,,
PAM,0.762966423,-0.117494574,-0.326208972,0.747831955,,,,,,,,,,,,,,,,
PAMR1,1.269782196,0.103729233,0.978366041,0.340187209,,,,,,,,,,,,,,,,
PAPPA,0.698333905,-0.155936872,0.147935452,0.883952382,,,,,,,,,,,,,,,,
PARD3,0.769106104,-0.114013742,-0.305336819,0.763429488,,,,,,,,,,,,,,,,
PARK7,0.93548144,-0.028964824,-0.936363856,0.360836065,,,,,,,,,,,,,,,,
PARP1,0.405863637,-0.391619857,-0.512078099,0.614497261,,,,,,,,,,,,,,,,
PAXX,0.599101135,-0.222499858,-0.905447629,0.376567469,,,,,,,,,,,,,,,,
PBK,1.124448948,0.050939742,0.391921566,0.699477439,,,,,,,,,,,,,,,,
PBLD,2.313663944,0.364300279,0.109897868,0.91364285,,,,,,,,,,,,,,,,
PBXIP1,0.656778076,-0.182581353,0.112404905,0.911681452,,,,,,,,,,,,,,,,
PCARE,0.088933652,-1.050933875,-1.302964659,0.208157641,,,,,,,,,,,,,,,,
PCBD1,1.014800403,0.006380631,0.049227372,0.961251906,,,,,,,,,,,,,,,,
PCBP2,0.398990177,-0.399037797,-1.052668019,0.305697305,,,,,,,,,,,,,,,,
PCDH1,0.958893874,-0.018229456,-0.211623193,0.834654478,,,,,,,,,,,,,,,,
PCDH12,1.505943633,0.177808717,0.257522595,0.799543838,,,,,,,,,,,,,,,,
PCDH17,0.860354605,-0.065322512,0.174607716,0.863235033,,,,,,,,,,,,,,,,
PCDH7,0.56841527,-0.245334263,-0.429023525,0.672731265,,,,,,,,,,,,,,,,
PCDH9,0.756266526,-0.121325122,0.229001745,0.82131447,,,,,,,,,,,,,,,,
PCDHB15,0.527483756,-0.27779091,-0.437663821,0.666564704,,,,,,,,,,,,,,,,
PCNA,0.671984165,-0.172640961,-1.058703021,0.303009762,,,,,,,,,,,,,,,,
PCOLCE,0.739841661,-0.130861217,0.539302167,0.595942314,,,,,,,,,,,,,,,,
PCSK7,0.688932326,-0.161823437,0.314953308,0.756229828,,,,,,,,,,,,,,,,
PCSK9,2.762427399,0.441290873,0.163866529,0.871566792,,,,,,,,,,,,,,,,
PCYT2,0.488980214,-0.310708714,-1.191152023,0.248262206,,,,,,,,,,,,,,,,
PDAP1,0.712180274,-0.147410059,-1.513511486,0.146607149,,,,,,,,,,,,,,,,
PDCD1,0.593651577,-0.226468374,-0.819486933,0.422669773,,,,,,,,,,,,,,,,
PDCD1LG2,0.704380014,-0.152192975,-0.098935131,0.922226137,,,,,,,,,,,,,,,,
PDCD5,0.808880603,-0.092115579,-0.951334918,0.353380457,,,,,,,,,,,,,,,,
PDCD6,0.848328472,-0.071435957,-0.451836512,0.656502377,,,,,,,,,,,,,,,,
PDCL2,3.631827222,0.56012518,0.282715088,0.780452231,,,,,,,,,,,,,,,,
PDE1C,0.453718745,-0.343213278,-1.590566248,0.128208601,,,,,,,,,,,,,,,,
PDE4D,1.84471398,0.265929039,0.490495303,0.629400057,,,,,,,,,,,,,,,,
PDE5A,0.397885419,-0.400241976,-0.964129486,0.347092696,,,,,,,,,,,,,,,,
PDGFA,1.736016923,0.239553954,0.570056634,0.575318808,,,,,,,,,,,,,,,,
PDGFB,11.64219641,1.066034922,0.20007118,0.843550767,,,,,,,,,,,,,,,,
PDGFC,1.842176316,0.265331194,0.780339182,0.444804748,,,,,,,,,,,,,,,,
PDGFRA,0.759990607,-0.119191775,-0.851177635,0.405270975,,,,,,,,,,,,,,,,
PDGFRB,0.768578329,-0.114311865,-0.482847267,0.634720822,,,,,,,,,,,,,,,,
PDIA2,0.887518538,-0.051822567,-0.807101437,0.429596404,,,,,,,,,,,,,,,,
