Aggregated,pathway,gs_number,gs_description,pval,padj,log2err,ES,NES,size,leadingEdge
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,GO:0051898,"Any process that stops, prevents, or reduces the frequency, rate or extent of protein kinase B signaling, a series of reactions mediated by the intracellular serine/threonine kinase protein kinase B. [GOC:ai]",0.43872549,0.718251214,0.061169263,-0.33121252,-1.026654329,26,"c(""DRD2"", ""PIK3CB"", ""PTPRJ"", ""PPARA"", ""MUL1"", ""RACK1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION,GO:1903828,"Any process that stops, prevents or reduces the frequency, rate or extent of a protein localization. [GO_REF:0000058, GOC:TermGenie, GOC:vw]",0.919791667,0.985005834,0.016678215,-0.188322703,-0.744284724,119,"c(""TMEM98"", ""ADIPOQ"", ""CHP1"", ""DRD2"", ""TMEM59"", ""FRMD4A"", ""DAB2"", ""FBXO4"", ""CD36"", ""NSFL1C"", ""UBAC2"", ""SIN3A"", ""CCN3"", ""GOPC"", ""UBE2J1"", ""SNX12"", ""LZTFL1"", ""PRKN"", ""APOE"", ""JAGN1"", ""RHBDF2"", ""ERLEC1"", ""OS9"", ""RHOQ"", ""YOD1"", ""SNX33"", ""ITGB1BP1"", ""VPS35"", ""POLR1A"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,GO:1904376,"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to cell periphery. [GO_REF:0000058, GOC:TermGenie, PMID:18216290]",0.350567465,0.642330065,0.073621274,-0.374772484,-1.094679525,19,"c(""TMEM59"", ""DAB2"", ""GOPC"", ""LZTFL1"", ""RHOQ"", ""HECTD1"", ""PID1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE,GO:2000009,"Any process that stops, prevents, or reduces the frequency, rate or extent of protein localization to the cell surface. [GOC:obol]",0.967625899,0.996394224,0.075309376,0.199971547,0.576744575,10,"c(""GPM6B"", ""NEDD4L"", ""TAX1BP3"", ""ARF6"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,GO:1905476,"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to membrane. [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]",0.59824781,0.83106435,0.04773424,-0.302526428,-0.917298792,23,"c(""TMEM59"", ""DAB2"", ""GOPC"", ""LZTFL1"", ""RHOQ"", ""ITGB1BP1"", ""HECTD1"", ""PID1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,GO:1900181,"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to nucleus. [GOC:TermGenie]",0.444582814,0.72333398,0.061302608,-0.336816502,-1.029348057,24,"c(""TMEM98"", ""CHP1"", ""FBXO4"", ""CD36"", ""SIN3A"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION,GO:1903318,"Any process that stops, prevents or reduces the frequency, rate or extent of protein maturation. [GO_REF:0000058, GOC:TermGenie, GOC:vw]",0.009243367,0.074062837,0.380730401,-0.60865771,-1.65843096,15,"c(""TMEM98"", ""TMEM59"", ""CTSZ"", ""CPB2"", ""SERPINF2"", ""CARD8"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,GO:0051248,"Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein. [GOC:ai]",0.113886114,0.360263499,0.127505315,-0.262906413,-1.127023963,603,"c(""TMEM98"", ""CNOT2"", ""PSMF1"", ""HRG"", ""HEXIM1"", ""ADIPOQ"", ""SUPT6H"", ""DNMT1"", ""SERPINF1"", ""A2M"", ""CHP1"", ""PWP1"", ""ADARB1"", ""DVL1"", ""DRD2"", ""SERPINA7"", ""TMEM59"", ""SVBP"", ""BOD1L1"", ""PIK3CB"", ""PRMT6"", ""NT5C3B"", ""PTPRJ"", ""BMP7"", ""CTSZ"", ""SERPINA1"", ""FLOT2"", ""POLR2G"", ""CPB2"", ""PPP4C"", ""FBXO7"", ""CPEB3"", ""SERPINA2"", ""TRIM27"", ""USP19"", ""NOC2L"", ""EIF2S1"", ""EIF2AK4"", ""SERPINF2"", ""EXOSC9"", ""AGO1"", ""CARD8"", ""CNOT7"", ""TNFAIP8"", ""RAF1"", ""SF3B3"", ""PSME3IP1"", ""SERPIND1"", ""SERPINA4"", ""RB1"", ""KNG1"", ""METTL3"", ""HEG1"", 
""BUB1B"", ""PARP14"", ""CST3"", ""TERF2IP"", ""SERPINA6"", ""SFRP2"", ""ECM1"", ""AHSG"", ""C5"", ""FABP1"", ""PCIF1"", ""SIN3A"", ""ITIH2"", ""RILP"", ""CDK5RAP1"", ""PARN"", ""TIA1"", ""CNOT1"", ""PTPN1"", ""BUB3"", ""LTF"", ""YTHDF1"", ""ZNF451"", ""DTX3L"", ""PTX3"", ""DHX36"", ""EIF6"", ""SPHK2"", ""PARP10"", ""PRKDC"", ""HFE"", ""RACK1"", ""NPM1"", ""ACOT8"", ""PHF1"", ""CAPRIN1"", ""DTNBP1"", ""METTL14"", ""AMBP"", ""AGO2"", ""EXOSC8"", ""AATF"", ""HDAC8"", ""ABCA7"", ""TNRC6B"", ""PIH1D1"", ""PDCD4"", ""SRC"", ""LXN"", ""UBR5"", ""SNX12"", ""FETUB"", ""NF2"", ""PLAA"", ""ATP13A2"", ""CDKN2C"", ""ITIH1"", 
""PAIP2"", ""SERPINB8"", ""PRKN"", ""TM4SF20"", ""APOE"", ""CAST"", ""BAK1"", ""C3"", ""SMARCC1"", ""AGT"", ""SERPING1"", ""CSNK2A1"", ""SERPINA5"", ""PRKCZ"", ""AKT1"", ""KDM1A"", ""BAG5"", ""RPS3"", ""SET"", ""P3H1"", ""ITIH3"", ""ZFP36L1"", ""ENG"", ""CTSB"", ""RPL11"", ""MLH1"", ""SMAD3"", ""TRAF3IP1"", ""NR1H2"", ""WAC"", ""SLIT2"", ""EIF3E"", ""CTSA"", ""EXOSC2"", ""PAQR3"", ""XRCC1"", ""RTN2"", ""RPS20"", ""ADAR"", ""GTPBP4"", ""IMPACT"", ""PATL1"", ""CNOT11"", ""SERPINA10"", ""F2"", ""PURA"", ""IKBKB"", ""USP25"", ""EPHA4"", ""HDAC2"", ""ITGB1BP1"", ""NFKB1"", ""SNX25"", ""VPS35"", ""PRKCD"", ""CRB2"", 
""CNOT9"", ""CNOT10"", ""CASP3"", ""NTRK2"", ""LAMTOR5"", ""UPF1"", ""ZGPAT"", ""PRKAR2A"", ""COL6A3"", ""BAX"", ""CPEB4"", ""TRIM21"", ""TFPI"", ""PTPN6"", ""PDE12"", ""ATRAID"", ""YTHDF2"", ""DCP2"", ""CALR"", ""EIF4A3"", ""RTRAF"", ""XRN1"", ""U2AF2"", ""TREM2"", ""CDKN2A"", ""GIGYF2"", ""LRRK2"", ""CLU"", ""ANG"", ""CRTAP"", ""STAT3"", ""SERPINH1"", ""SERPINA3"", ""DNAJC10"", ""PPM1F"", ""SPINT2"", ""WWTR1"", ""CYP51A1"", ""PABPC1"", ""SMYD3"", ""MALSU1"", ""AKT1S1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,GO:1903321,"Any process that stops, prevents or reduces the frequency, rate or extent of protein modification by small protein conjugation or removal. [GO_REF:0000058, GOC:TermGenie, GOC:vw]",0.506050605,0.770378408,0.049490487,-0.273342054,-0.984481289,57,"c(""CHP1"", ""SVBP"", ""BUB1B"", ""BUB3"", ""DTX3L"", ""PARP10"", ""HDAC8"", ""UBR5"", ""PLAA"", ""AKT1"", ""BAG5"", ""RPS3"", ""RPL11"", ""RPS20"", ""GTPBP4"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,GO:0031400,"Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein. [GOC:mah, GOC:tb]",0.780684105,0.931198757,0.024567801,-0.21331407,-0.895753962,286,"c(""HEXIM1"", ""ADIPOQ"", ""SUPT6H"", ""DNMT1"", ""CHP1"", ""PWP1"", ""ADARB1"", ""DVL1"", ""DRD2"", ""TMEM59"", ""SVBP"", ""BOD1L1"", ""PIK3CB"", ""PRMT6"", ""PTPRJ"", ""BMP7"", ""PPP4C"", ""FBXO7"", ""TRIM27"", ""NOC2L"", ""RB1"", ""HEG1"", ""BUB1B"", ""PARP14"", ""TERF2IP"", ""SFRP2"", ""SIN3A"", ""CDK5RAP1"", ""PTPN1"", ""BUB3"", ""ZNF451"", ""DTX3L"", ""SPHK2"", ""PARP10"", ""PRKDC"", ""RACK1"", ""NPM1"", ""PHF1"", ""DTNBP1"", ""HDAC8"", ""PIH1D1"", ""PDCD4"", ""UBR5"", ""NF2"", ""PLAA"", ""CDKN2C"", ""PRKN"", ""APOE"", ""BAK1"", ""AGT"", ""PRKCZ"", ""AKT1"", ""KDM1A"", ""BAG5"", ""RPS3"", ""SET"", ""P3H1"", 
""ENG"", ""RPL11"", ""TRAF3IP1"", ""SLIT2"", ""PAQR3"", ""XRCC1"", ""RPS20"", ""ADAR"", ""GTPBP4"", ""IMPACT"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,GO:0032272,"Any process that stops, prevents, or reduces the frequency, rate or extent of the process of creating protein polymers. [GOC:mah]",0.000488402,0.010026955,0.477270815,0.382755558,1.886993676,60,"c(""SCIN"", ""MYADM"", ""CAPG"", ""CYRIB"", ""MAPRE1"", ""TMOD2"", ""STMN1"", ""TUBB4A"", ""TMSB4X"", ""GSN"", ""PFN2"", ""STMN2"", ""HIP1R"", ""RDX"", ""FKBP4"", ""SPTAN1"", ""SPTBN4"", ""SPTBN1"", ""TBCD"", ""CAPZB"", ""ADD2"", ""TMSB10"", ""ADD1"", ""DMTN"", ""CLIP3"", ""ADD3"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SECRETION,GO:0050709,"Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of a protein from a cell. [GOC:ai]",0.272727273,0.567395631,0.204294757,0.272646637,1.122285035,28,"c(""IRS1"", ""SYTL4"", ""CD200"", ""PTPN11"", ""SRCIN1"", ""VSNL1"", ""PPP3CA"", ""SERGEF"", ""PFKL"", ""RAB11FIP5"", ""RHBDF1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,GO:0071901,"Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity. [GOC:BHF, GOC:mah]",0.204819277,0.491803279,0.095287985,-0.326851646,-1.187990955,62,"c(""HEXIM1"", ""ADIPOQ"", ""PIK3CB"", ""PTPRJ"", ""BMP7"", ""FBXO7"", ""RB1"", ""HEG1"", ""SFRP2"", ""CDK5RAP1"", ""PTPN1"", ""DTNBP1"", ""PDCD4"", ""CDKN2C"", ""APOE"", ""AGT"", ""AKT1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,GO:0061099,"Any process that decreases the rate, frequency, or extent of protein tyrosine kinase activity. [GOC:dph, GOC:tb]",0.37962963,0.667255226,0.153158809,0.295519505,1.011887577,17,"c(""CHMP6"", ""SRCIN1"", ""THY1"", ""CEP43"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,GO:0045861,"Any process that stops, prevents, or reduces the frequency, rate or extent of the hydrolysis of a peptide bond or bonds within a protein. [GOC:go_curators]",0.06504065,0.253420583,0.175204048,-0.306712556,-1.258373399,190,"c(""TMEM98"", ""PSMF1"", ""HRG"", ""SERPINF1"", ""A2M"", ""SERPINA7"", ""TMEM59"", ""CTSZ"", ""SERPINA1"", ""CPB2"", ""SERPINA2"", ""USP19"", ""SERPINF2"", ""CARD8"", ""TNFAIP8"", ""RAF1"", ""PSME3IP1"", ""SERPIND1"", ""SERPINA4"", ""KNG1"", ""CST3"", ""SERPINA6"", ""SFRP2"", ""ECM1"", ""AHSG"", ""C5"", ""FABP1"", ""ITIH2"", ""LTF"", ""HFE"", ""AMBP"", ""PIH1D1"", ""SRC"", ""LXN"", ""SNX12"", ""FETUB"", ""ITIH1"", ""SERPINB8"", ""TM4SF20"", ""CAST"", ""C3"", ""SMARCC1"", ""AGT"", ""SERPING1"", ""CSNK2A1"", ""SERPINA5"", ""AKT1"", ""BAG5"", ""ITIH3"", ""CTSB"", ""RPL11"", ""NR1H2"", ""WAC"")"
NA,GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS,GO:1903051,"Any process that stops, prevents or reduces the frequency, rate or extent of proteolysis involved in cellular protein catabolic process. [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18307834]",0.913142857,0.98225698,0.022940567,-0.199420909,-0.68895611,46,"c(""PSMF1"", ""USP19"", ""PSME3IP1"", ""HFE"", ""SMARCC1"", ""CSNK2A1"", ""BAG5"", ""RPL11"", ""WAC"", ""USP25"", ""EPHA4"")"
NA,GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,GO:2000378,"Any process that stops, prevents or reduces the frequency, rate or extent of reactive oxygen species metabolic process. [GOC:mah]",0.369458128,0.658073154,0.160801401,0.269730511,1.044064814,23,"c(""RHOA"", ""CRYAB"", ""HP"", ""SIRT2"", ""FYN"", ""MT3"", ""BCR"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,GO:0002091,"Any process that stops, prevents, or reduces the frequency, rate or extent of receptor internalization. [GOC:hjd]",0.649171271,0.867144901,0.048505984,-0.357756872,-0.870746522,10,"c(""WDR54"", ""ATXN2"", ""UBQLN2"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,GO:0048261,"Any process that stops, prevents, or reduces the frequency, rate or extent of receptor mediated endocytosis, the uptake of external materials by cells, utilizing receptors to ensure specificity of transport. [GOC:go_curators]",0.69625,0.890770252,0.040740353,-0.277264385,-0.847277372,25,"c(""ADIPOQ"", ""APOC1"", ""APOC2"", ""WDR54"", ""UNC119"", ""ATXN2"", ""UBQLN2"", ""ITGAV"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT,GO:0046426,"Any process that stops, prevents, or reduces the frequency, rate or extent of a receptor signaling pathway via JAK-STAT. [GOC:bf]",0.901933702,0.980371057,0.033309282,-0.26219638,-0.638161287,10,"c(""PARP14"", ""NF2"", ""ADIPOR1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,GO:1904893,"Any process that stops, prevents or reduces the frequency, rate or extent of receptor signaling via STAT. [GO_REF:0000058, GOC:rjd, GOC:TermGenie, PMID:24587195]",0.901933702,0.980371057,0.033309282,-0.26219638,-0.638161287,10,"c(""PARP14"", ""NF2"", ""ADIPOR1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY,GO:1903306,"Any process that stops, prevents or reduces the frequency, rate or extent of regulated secretory pathway. [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:12526776]",0.072190397,0.271950854,0.287805131,0.435424988,1.445176736,14,"c(""RAP1B"", ""STXBP3"", ""RAP1A"", ""GNAI2"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,GO:0090201,"Any process that decreases the rate, frequency or extent of release of cytochrome c from mitochondria, the process in which cytochrome c is enabled to move from the mitochondrial intermembrane space into the cytosol, which is an early step in apoptosis and leads to caspase activation. [GOC:BHF, GOC:dph, GOC:mtg_apoptosis, GOC:tb]",0.149122807,0.418685356,0.245041785,0.374206482,1.268315768,16,"c(""BCL2L2"", ""NOL3"", ""ARRB2"")"
NA,GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS,GO:2000242,"Any process that stops, prevents, or reduces the frequency, rate or extent of reproductive process. [GOC:mah]",0.259445844,0.555629306,0.089710465,-0.392879293,-1.175664774,22,"c(""SERPINF1"", ""NPR2"", ""BMP7"", ""STK11"", ""HPGDS"", ""WNT5A"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,GO:0002832,"Any process that stops, prevents, or reduces the frequency, rate, or extent of a response to biotic stimulus. [GOC:add]",0.016396413,0.107735813,0.352487858,-0.399357403,-1.459809783,67,"c(""ARG1"", ""A2M"", ""DRD2"", ""TRAFD1"", ""FAM3A"", ""DHX58"", ""CARD8"", ""CNOT7"", ""METTL3"", ""PARP14"", ""RIOK3"", ""LILRB1"", ""LTF"", ""MUL1"", ""PPM1B"", ""GRN"", ""RPS19"", ""SERPING1"", ""TREX1"", ""TRAF3IP1"", ""NR1H2"", ""USP15"", ""STAT2"", ""ADAR"", ""FGL2"", ""TRIM21"", ""YTHDF2"", ""MMP12"", ""HLA-F"", ""TTLL12"", ""NLRX1"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO:0060761,"Any process that decreases the rate, frequency, or extent of a response to cytokine stimulus. [GOC:BHF, GOC:dph, GOC:tb]",0.054209919,0.230666403,0.206587923,-0.411485645,-1.398994383,42,"c(""ARG1"", ""ADIPOQ"", ""APOA1"", ""CARD8"", ""CNOT7"", ""METTL3"", ""PARP14"", ""ECM1"", ""MUL1"", ""OTUD4"", ""TREX1"", ""NR1H2"", ""SLIT2"", ""STAT2"", ""ADAR"", ""YTHDF2"", ""MMP12"", ""TREM2"", ""RNF113A"", ""TTLL12"", ""MAPK7"", ""RABGEF1"", ""MAP2K5"", ""XIAP"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,GO:2001021,"Any process that stops, prevents or reduces the frequency, rate or extent of response to DNA damage stimulus. [GOC:obol]",0.122119816,0.372081811,0.132846301,-0.381711939,-1.303186042,43,"c(""ERCC4"", ""SMCHD1"", ""TP53BP1"", ""TFIP11"", ""SFRP2"", ""FBH1"", ""BID"", ""UBR5"", ""THOC1"", ""KDM1A"", ""RPS3"", ""RTEL1"", ""NUDT16L1"", ""CD74"", ""XRCC1"", ""PPP1R10"", ""HSF1"", ""PSMD10"", ""DDX39B"", ""CLU"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,GO:1903573,"Any process that stops, prevents or reduces the frequency, rate or extent of a response to endoplasmic reticulum stress. [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:11381086]",0.858851675,0.969225077,0.028644957,-0.224513539,-0.714750655,30,"c(""PTPN1"", ""RACK1"", ""ABCA7"", ""PRKN"", ""NR1H2"", ""USP25"", ""LRRK2"", ""CLU"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,GO:0032102,"Any process that stops, prevents, or reduces the frequency, rate or extent of a response to an external stimulus. [GOC:mah]",0.008840489,0.07139428,0.380730401,-0.334273558,-1.378835723,205,"c(""HRG"", ""ARG1"", ""ADIPOQ"", ""SERPINF1"", ""A2M"", ""DVL1"", ""DRD2"", ""APOA1"", ""PLG"", ""TRAFD1"", ""CPB2"", ""FAM3A"", ""PPARA"", ""FCGR2B"", ""SERPINF2"", ""DHX58"", ""CARD8"", ""CNOT7"", ""APOH"", ""F12"", ""RB1"", ""MMRN1"", ""KNG1"", ""METTL3"", ""PARP14"", ""SHARPIN"", ""PGLYRP1"", ""C5"", ""BBS2"", ""CCN3"", ""RIOK3"", ""KLKB1"", ""LILRB1"", ""LTF"", ""MKRN2"", ""MUL1"", ""ELANE"", ""PPM1B"", ""NOTCH1"", ""FGB"", ""WNT5A"", ""FGG"", ""SRC"", ""GRN"", ""F11"", ""RPS19"", ""APOE"", ""OTULIN"", ""SERPING1"", ""RHBDF2"", ""BBS4"", ""FGA"", ""TREX1"", ""SMAD3"", ""TRAF3IP1"", ""NR1H2"", ""TNFAIP8L2"", 
""USP15"", ""SLIT2"", ""KIAA0319"", ""STAT2"", ""ADAR"", ""F2"", ""FGL2"", ""EPHA4"", ""NFKB1"", ""VPS35"", ""PRKCD"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS,GO:1902883,"Any process that stops, prevents or reduces the frequency, rate or extent of response to oxidative stress. [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:16899554]",0.87037037,0.971618862,0.082434409,0.236147511,0.708699031,11,"c(""GPR37L1"", ""OXR1"", ""NCOA7"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,GO:0048585,"Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. [GOC:jid]",0.629370629,0.854256865,0.035015069,-0.224971624,-0.970409916,795,"c(""IFT172"", ""CNOT2"", ""LPL"", ""HRG"", ""ARG1"", ""PHIP"", ""ADIPOQ"", ""SERPINF1"", ""A2M"", ""CHP1"", ""NCOR1"", ""DVL1"", ""DRD2"", ""NPRL2"", ""APOA1"", ""PLG"", ""PIK3CB"", ""PTPRJ"", ""ERCC4"", ""BMP7"", ""HTT"", ""PAK1IP1"", ""UACA"", ""TRAFD1"", ""SMCHD1"", ""CPB2"", ""FAM3A"", ""TRIM27"", ""TP53BP1"", ""PPARA"", ""FCGR2B"", ""VNN1"", ""NOC2L"", ""STK11"", ""PGLYRP2"", ""AMFR"", ""SERPINF2"", ""GGT7"", ""LGMN"", ""TFIP11"", ""DHX58"", ""MMP14"", ""CARD8"", ""CNOT7"", ""TSKU"", ""FOXA2"", ""RAF1"", ""TLE4"", ""APOH"", ""IFT80"", ""LEMD3"", ""GRAMD4"", ""DAB2"", ""F12"", ""RB1"", ""MMRN1"", ""LBH"", 
""KNG1"", ""METTL3"", ""GCLM"", ""C3orf33"", ""PDE3A"", ""HEG1"", ""MGRN1"", ""PARP14"", ""NFKBIA"", ""ATM"", ""SHARPIN"", ""UBAC2"", ""SFRP2"", ""PGLYRP1"", ""ECM1"", ""AHSG"", ""NME5"", ""C5"", ""EIF3A"", ""LOXL3"", ""VEPH1"", ""CYLD"", ""DACT2"", ""BBS2"", ""CCN3"", ""G3BP1"", ""RNF213"", ""RIOK3"", ""STRN3"", ""FBH1"", ""KLKB1"", ""CNOT1"", ""EYA3"", ""RANBP9"", ""LILRB1"", ""PTPN1"", ""LTF"", ""BOK"", ""ZNF451"", ""PIK3IP1"", ""MKRN2"", ""MUL1"", ""NFATC1"", ""SMARCA4"", ""HFE"", ""LFNG"", ""ELANE"", ""RACK1"", ""NIBAN2"", ""CD2AP"", ""RBPMS2"", ""IFT122"", ""AMBP"", ""KCTD10"", ""PPM1B"", ""NOTCH1"", 
""FGB"", ""WNT5A"", ""CCDC88C"", ""AATF"", ""HDAC3"", ""ABCA7"", ""BID"", ""GRK2"", ""PIH1D1"", ""PDCD4"", ""FGG"", ""PSME3"", ""SRC"", ""GRN"", ""UBR5"", ""THOC1"", ""NF2"", ""APPL2"", ""VASN"", ""WWC3"", ""F11"", ""TGFB2"", ""PRKN"", ""RPS19"", ""MAP2K3"", ""APOE"", ""CYP7B1"", ""JAGN1"", ""SNX13"", ""AGT"", ""OTULIN"", ""SERPING1"", ""DHRS3"", ""RHBDF2"", ""BBS4"", ""FGA"", ""SNX5"", ""CSNK2A1"", ""OTUD4"", ""PTPRU"", ""ENDOG"", ""PRKCZ"", ""AKT1"", ""KDM1A"", ""BAG5"", ""CBLN1"", ""RPS3"", ""TREX1"", ""RB1CC1"", ""C4BPA"", ""RTEL1"", ""RUVBL2"", ""SOSTDC1"", ""ITPR1"", ""PDE8A"", ""SCYL2"", ""FBN2"", ""NUDT16L1"", 
""ADIPOR1"", ""SMAD3"", ""TRAF3IP1"", ""NR1H2"", ""TNFAIP8L2"", ""USP15"", ""SLIT2"", ""DAND5"", ""CD74"", ""PAQR3"", ""KIAA0319"", ""STAT2"", ""XRCC1"", ""ADAR"", ""EYA4"", ""KICS2"", ""ADGRA2"", ""TRIM33"", ""MPV17L"", ""FBP1"", ""F2"", ""USP25"", ""FGL2"", ""EPHA4"", ""UBQLN1"", ""ITGB1BP1"", ""NFKB1"", ""SNX25"", ""VPS35"", ""PRKCD"", ""PPP1R10"", ""CNOT9"", ""ZGPAT"", ""CSNK1A1"", ""CTH"", ""KCTD6"", ""FOXO1"", ""PROC"", ""BAX"", ""SARM1"", ""HSF1"", ""PRDM16"", ""PSMD10"", ""TGFBR3"", ""TRIM21"", ""TFPI"", ""C4BPB"", ""RIPK1"", ""PTPN6"", ""PLXNA3"", ""YTHDF2"", ""UBQLN2"", ""CALR"", ""MMP12"", ""EIF4A3"", 
""PAWR"", ""SYK"", ""PRKCQ"", ""DDX39B"", ""SHANK2"", ""TREM2"", ""RASA1"", ""NRP1"", ""IGFBP6"", ""LRRK2"", ""CLU"", ""MEGF8"", ""PLCL2"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,GO:1903035,"Any process that stops, prevents or reduces the frequency, rate or extent of response to wounding. [GO_REF:0000058, GOC:kmv, GOC:TermGenie, pmid:19164535]",0.282584885,0.57726121,0.077476755,-0.310575,-1.128831061,62,"c(""HRG"", ""PLG"", ""CPB2"", ""SERPINF2"", ""APOH"", ""F12"", ""MMRN1"", ""KNG1"", ""KLKB1"", ""FGB"", ""FGG"", ""F11"", ""APOE"", ""SERPING1"", ""FGA"", ""SMAD3"", ""KIAA0319"", ""F2"", ""EPHA4"", ""PRKCD"", ""PROC"", ""TFPI"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,GO:0035024,"Any process that stops, prevents, or reduces the frequency, rate or extent of Rho protein signal transduction. [GOC:bf]",0.796,0.935652334,0.037536291,-0.285704454,-0.742377022,12,"c(""HEG1"", ""KCTD10"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,GO:1902369,"Any process that stops, prevents or reduces the frequency, rate or extent of RNA catabolic process. [GOC:bf, GOC:TermGenie, PMID:16640457]",0.653579677,0.867809919,0.040003152,-0.260392515,-0.883593561,41,"c(""NRDE2"", ""PARN"", ""TENT5C"", ""DHX36"", ""PHAX"", ""ELAVL1"", ""LARP4B"", ""PABPC1"", ""TARDBP"", ""NSUN2"", ""HNRNPD"", ""YBX3"", ""ANGEL2"", ""LARP1"", ""HNRNPC"", ""NBAS"", ""RBM10"", ""HNRNPA0"", ""TRAF5"", ""MAPKAPK2"", ""SLIRP"", ""LRPPRC"", ""CSDE1"", ""METTL16"")"
NA,GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING,GO:0033119,"Any process that stops, prevents, or reduces the frequency, rate or extent of RNA splicing. [GOC:mah]",0.348866499,0.640690896,0.073805272,-0.367644314,-1.100150803,22,"c(""PCBP4"", ""PTBP3"", ""SRSF6"", ""PTBP1"", ""SRSF9"", ""U2AF2"", ""SRSF7"", ""HNRNPK"", ""RBM10"", ""SAP18"")"
