gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,,,,,,,,,,,,,,,,,,,
VCPKMT,-0.676505803,-0.85793913,-1.213370583,0.239309162,0.452195763,-4.555608362,,,,,,,,,,,,,,,,,,,
CSF3,-1.285612647,-1.327495652,-1.209181499,0.240878371,0.453159309,-4.557282159,,,,,,,,,,,,,,,,,,,
LBP,-1.51348889,-5.717819565,-1.209355841,0.240812908,0.453159309,-4.557212587,,,,,,,,,,,,,,,,,,,
PBLD,-1.1078289,2.82981087,-1.209973882,0.240580951,0.453159309,-4.556965895,,,,,,,,,,,,,,,,,,,
GRIK2,-0.642952392,3.464686957,-1.205254098,0.242356633,0.45475376,-4.558847344,,,,,,,,,,,,,,,,,,,
GSTA3,-1.148420931,1.522834783,-1.205624281,0.242217004,0.45475376,-4.558699983,,,,,,,,,,,,,,,,,,,
HBEGF,-0.402226962,1.66513913,-1.205611321,0.242221892,0.45475376,-4.558705143,,,,,,,,,,,,,,,,,,,
TXLNA,-0.544923261,5.271367391,-1.206111192,0.24203344,0.45475376,-4.558506102,,,,,,,,,,,,,,,,,,,
VAT1,-0.750952644,-0.848263043,-1.20400448,0.242828424,0.455342767,-4.559344529,,,,,,,,,,,,,,,,,,,
SEPTIN8,-0.942638461,4.704276087,-1.202958902,0.243223715,0.45578765,-4.559760227,,,,,,,,,,,,,,,,,,,
NAP1L4,-0.584252272,3.450454348,-1.202031896,0.243574586,0.45614877,-4.56012855,,,,,,,,,,,,,,,,,,,
ANXA2,-0.843102004,6.117423913,-1.19844362,0.244936355,0.45780716,-4.561552191,,,,,,,,,,,,,,,,,,,
CCDC134,-2.080840165,-1.837908696,-1.198916873,0.244756425,0.45780716,-4.561364618,,,,,,,,,,,,,,,,,,,
PGD,-0.706339187,3.317654348,-1.198852334,0.244780957,0.45780716,-4.561390201,,,,,,,,,,,,,,,,,,,
AIDA,-2.029800252,-0.835995652,-1.19669771,0.245601016,0.457862527,-4.562243686,,,,,,,,,,,,,,,,,,,
BMP4,-0.763968906,-6.635986957,-1.197450235,0.245314366,0.457862527,-4.561945732,,,,,,,,,,,,,,,,,,,
FGF12,-1.14259748,7.540204348,-1.197045593,0.245468469,0.457862527,-4.562105963,,,,,,,,,,,,,,,,,,,
NOS1,-1.17483714,6.387778261,-1.196709449,0.245596542,0.457862527,-4.562239039,,,,,,,,,,,,,,,,,,,
HEPH,-0.731080832,0.680606522,-1.195617595,0.246012892,0.458334097,-4.562671091,,,,,,,,,,,,,,,,,,,
DLL1,-0.837866524,0.187741304,-1.195140082,0.246195147,0.458377536,-4.562859948,,,,,,,,,,,,,,,,,,,
FLRT2,-0.985946839,3.580993478,-1.194673979,0.246373145,0.458413,-4.563044237,,,,,,,,,,,,,,,,,,,
CXCL5,-0.724323905,-1.22721087,-1.192765763,0.247102879,0.458925531,-4.56379813,,,,,,,,,,,,,,,,,,,
HSPB6,-1.082573556,-0.316854348,-1.192705403,0.247125988,0.458925531,-4.563821962,,,,,,,,,,,,,,,,,,,
PZP,-1.130248172,1.096652174,-1.193435174,0.246846699,0.458925531,-4.563533768,,,,,,,,,,,,,,,,,,,
CUZD1,-0.696777703,-0.213969565,-1.190545444,0.247954017,0.460166914,-4.564674149,,,,,,,,,,,,,,,,,,,
CSF2,-0.545236916,-1.392493478,-1.18964723,0.248298966,0.460322862,-4.565028177,,,,,,,,,,,,,,,,,,,
FABP9,-0.832238599,-3.909763043,-1.189495499,0.248357272,0.460322862,-4.56508796,,,,,,,,,,,,,,,,,,,
IGDCC4,-0.686830745,1.14878913,-1.188363564,0.248792571,0.460537725,-4.565533767,,,,,,,,,,,,,,,,,,,
NFX1,-1.244789687,-2.464952174,-1.188451414,0.248758767,0.460537725,-4.56549918,,,,,,,,,,,,,,,,,,,
CXCL3,-0.907146723,-2.369945652,-1.18776252,0.249023943,0.460670335,-4.565770351,,,,,,,,,,,,,,,,,,,
KRT19,-1.384052599,-0.271519565,-1.186513789,0.24950516,0.46067406,-4.56626158,,,,,,,,,,,,,,,,,,,
TANK,-0.819888233,1.144778261,-1.186571933,0.249482738,0.46067406,-4.566238716,,,,,,,,,,,,,,,,,,,
VEGFC,-0.813910547,0.224517391,-1.18716327,0.249254786,0.46067406,-4.566006136,,,,,,,,,,,,,,,,,,,
RARRES1,-0.423967032,-1.6745,-1.184826474,0.250156504,0.461581163,-4.566924702,,,,,,,,,,,,,,,,,,,
C2,-1.164366144,-5.332173913,-1.182808417,0.250937202,0.462138109,-4.567716841,,,,,,,,,,,,,,,,,,,
FGF19,-0.883578819,-1.728,-1.182803592,0.250939071,0.462138109,-4.567718734,,,,,,,,,,,,,,,,,,,
ITPR1,-0.973011268,2.539676087,-1.183422325,0.250699514,0.462138109,-4.567475978,,,,,,,,,,,,,,,,,,,
GALNT5,-0.639703406,1.539286957,-1.181194212,0.251562984,0.46220744,-4.5683497,,,,,,,,,,,,,,,,,,,
LMNB2,-1.105293306,0.183071739,-1.180732162,0.251742324,0.46220744,-4.568530725,,,,,,,,,,,,,,,,,,,
PPY,-0.98358197,-2.878980435,-1.180227499,0.251938313,0.46220744,-4.568728382,,,,,,,,,,,,,,,,,,,
PVR,-0.854465972,1.437095652,-1.180510216,0.251828504,0.46220744,-4.56861766,,,,,,,,,,,,,,,,,,,
TCTN3,-0.5988762,-0.243708696,-1.180672201,0.251765604,0.46220744,-4.568554212,,,,,,,,,,,,,,,,,,,
TGFA,-0.320856896,3.793221739,-1.182016136,0.251244201,0.46220744,-4.568027544,,,,,,,,,,,,,,,,,,,
LYPD3,-1.023688376,-2.538047826,-1.179496541,0.252222388,0.462434436,-4.569014553,,,,,,,,,,,,,,,,,,,
LPA,-1.818509868,-1.604104348,-1.178384534,0.252655014,0.46293333,-4.56944964,,,,,,,,,,,,,,,,,,,
CLEC4A,-0.85990948,-2.655980435,-1.17510024,0.253936018,0.464985064,-4.570732789,,,,,,,,,,,,,,,,,,,
HSPB1,-0.689881363,3.193913043,-1.172333247,0.255019029,0.466509274,-4.571811656,,,,,,,,,,,,,,,,,,,
OLFM4,-1.153234385,-0.2748,-1.17214731,0.25509193,0.466509274,-4.571884082,,,,,,,,,,,,,,,,,,,
CEACAM1,-1.022865508,-3.360530435,-1.169937251,0.255959623,0.467799463,-4.572744258,,,,,,,,,,,,,,,,,,,
STX8,-0.869849631,3.684691304,-1.169487595,0.256136433,0.467826139,-4.572919113,,,,,,,,,,,,,,,,,,,
STAM,-0.979621105,2.498069565,-1.165474972,0.257718292,0.470417438,-4.574477136,,,,,,,,,,,,,,,,,,,
ABRAXAS2,-1.023280366,3.165128261,-1.163990946,0.258305171,0.471039955,-4.575052288,,,,,,,,,,,,,,,,,,,
PTX3,-1.285602364,-3.250943478,-1.163374307,0.258549323,0.471039955,-4.575291105,,,,,,,,,,,,,,,,,,,
SERPIND1,-0.774931555,0.628447826,-1.163771649,0.25839198,0.471039955,-4.575137231,,,,,,,,,,,,,,,,,,,
CLSPN,-0.456467059,-0.30496087,-1.159857817,0.259944936,0.473283583,-4.576651092,,,,,,,,,,,,,,,,,,,
EIF4EBP1,-0.392780015,10.43839783,-1.158718123,0.260398457,0.47381019,-4.577091168,,,,,,,,,,,,,,,,,,,
TLR3,-0.624286814,0.792613043,-1.15582473,0.261552482,0.475609935,-4.578206876,,,,,,,,,,,,,,,,,,,
ABCA2,-0.40300448,7.495954348,-1.154130967,0.262229801,0.476541113,-4.578858978,,,,,,,,,,,,,,,,,,,
BCAN,0.198962979,3.710795652,1.153070459,0.262654552,0.477012423,-4.579266891,,,,,,,,,,,,,,,,,,,
LRP2,-1.03279129,0.481254348,-1.151978426,0.263092463,0.477507026,-4.579686621,,,,,,,,,,,,,,,,,,,
AMY2B,-0.817560702,-1.468636957,-1.147678813,0.26482191,0.47912576,-4.581336143,,,,,,,,,,,,,,,,,,,
CHRDL2,-0.980539527,-2.759532609,-1.147284014,0.264981133,0.47912576,-4.58148736,,,,,,,,,,,,,,,,,,,
GRK5,-0.733827665,-1.435954348,-1.14803848,0.264676917,0.47912576,-4.581198346,,,,,,,,,,,,,,,,,,,
IGFBP4,-1.050298271,1.731021739,-1.149036304,0.264274973,0.47912576,-4.580815876,,,,,,,,,,,,,,,,,,,
PSCA,-1.21721119,-5.027723913,-1.147431024,0.264921835,0.47912576,-4.581431056,,,,,,,,,,,,,,,,,,,
TNFRSF1A,-0.577055908,4.316006522,-1.14878664,0.2643755,0.47912576,-4.580911598,,,,,,,,,,,,,,,,,,,
PLA2G15,-0.631237378,1.564354348,-1.146760515,0.265192371,0.479207267,-4.581687809,,,,,,,,,,,,,,,,,,,
LEFTY2,-0.872921823,-4.727208696,-1.146136867,0.265444184,0.479361945,-4.581926511,,,,,,,,,,,,,,,,,,,
C1QTNF5,-0.370290537,3.646841304,-1.145718833,0.265613074,0.479366774,-4.582086457,,,,,,,,,,,,,,,,,,,
SPINK4,-0.957758791,-1.703778261,-1.144119012,0.266260155,0.480234076,-4.582698142,,,,,,,,,,,,,,,,,,,
AGBL2,-1.327029353,-3.398832609,-1.139833543,0.26799926,0.480813872,-4.58433333,,,,,,,,,,,,,,,,,,,
BATF,-1.49605533,-6.578404348,-1.14098764,0.267530085,0.480813872,-4.583893446,,,,,,,,,,,,,,,,,,,
HSPA1A,-0.363106719,5.13635,-1.140215455,0.267843934,0.480813872,-4.584187804,,,,,,,,,,,,,,,,,,,
ID4,-1.04804956,0.334976087,-1.141403295,0.267361258,0.480813872,-4.583734932,,,,,,,,,,,,,,,,,,,
KLK10,-0.859382002,0.721886957,-1.140236817,0.267835248,0.480813872,-4.584179663,,,,,,,,,,,,,,,,,,,
NPPB,-1.361596847,3.869821739,-1.139981655,0.267939014,0.480813872,-4.584276897,,,,,,,,,,,,,,,,,,,
PPM1B,-0.742964914,1.000308696,-1.14127263,0.267414322,0.480813872,-4.583784768,,,,,,,,,,,,,,,,,,,
TFPI,-0.764438646,-2.473186957,-1.139629985,0.268082076,0.480813872,-4.58441088,,,,,,,,,,,,,,,,,,,
TRIM24,-0.826810646,-0.202356522,-1.140195942,0.267851868,0.480813872,-4.58419524,,,,,,,,,,,,,,,,,,,
IL5,1.517242011,-5.941706522,1.138537466,0.268526879,0.481312318,-4.584826909,,,,,,,,,,,,,,,,,,,
COPE,0.819459965,-1.681236957,1.137358712,0.269007405,0.481504419,-4.58527542,,,,,,,,,,,,,,,,,,,
HCG22,-0.934193575,0.026247826,-1.137693098,0.268871026,0.481504419,-4.585148225,,,,,,,,,,,,,,,,,,,
KLK13,-0.517510233,0.214317391,-1.13704616,0.269134925,0.481504419,-4.585394282,,,,,,,,,,,,,,,,,,,
CBX2,-0.506002386,0.372826087,-1.136447918,0.26937913,0.481642536,-4.58562172,,,,,,,,,,,,,,,,,,,
CEACAM19,-0.989843097,-2.9539,-1.134557014,0.270152083,0.482725284,-4.58633997,,,,,,,,,,,,,,,,,,,
EFCAB14,-0.86017442,0.905821739,-1.133423896,0.270616058,0.483254929,-4.586769922,,,,,,,,,,,,,,,,,,,
PSIP1,-1.133803856,4.484893478,-1.131744946,0.271304613,0.484184719,-4.587406356,,,,,,,,,,,,,,,,,,,
MMP8,-1.741275428,0.507471739,-1.131075684,0.271579445,0.484375461,-4.587659842,,,,,,,,,,,,,,,,,,,
ADAM22,0.354693333,3.367095652,1.124789176,0.274171024,0.485097689,-4.590035031,,,,,,,,,,,,,,,,,,,
CD6,-0.890283645,-5.973813043,-1.126992574,0.27326062,0.485097689,-4.58920374,,,,,,,,,,,,,,,,,,,
CRNN,-0.912083084,-3.590506522,-1.12814625,0.272784832,0.485097689,-4.588767966,,,,,,,,,,,,,,,,,,,
IL17A,-1.281840963,-2.698186957,-1.127373516,0.273103448,0.485097689,-4.589059888,,,,,,,,,,,,,,,,,,,
KLK14,-0.876177842,-7.380323913,-1.125279197,0.273968364,0.485097689,-4.58985027,,,,,,,,,,,,,,,,,,,
MMP9,-1.244100369,-0.895106522,-1.127565766,0.273024154,0.485097689,-4.588987275,,,,,,,,,,,,,,,,,,,
PARP1,-1.357236623,2.585041304,-1.126866634,0.273312597,0.485097689,-4.589251289,,,,,,,,,,,,,,,,,,,
PPBP,-1.106943446,3.838758696,-1.125416823,0.273911465,0.485097689,-4.589798367,,,,,,,,,,,,,,,,,,,
SBSN,-0.711192465,0.640093478,-1.125103911,0.274040845,0.485097689,-4.589916369,,,,,,,,,,,,,,,,,,,
TALDO1,0.210088653,5.667069565,1.129319742,0.272301498,0.485097689,-4.588324342,,,,,,,,,,,,,,,,,,,
TMOD4,-1.691845663,-2.71341087,-1.125512772,0.273871802,0.485097689,-4.589762179,,,,,,,,,,,,,,,,,,,
TREML1,-1.094351535,2.534723913,-1.125187371,0.274006332,0.485097689,-4.589884898,,,,,,,,,,,,,,,,,,,
TSPAN7,-0.490257968,-0.655456522,-1.125905675,0.273709429,0.485097689,-4.589613965,,,,,,,,,,,,,,,,,,,
HMOX1,-1.587050089,1.101028261,-1.122236931,0.275228353,0.486217093,-4.590996307,,,,,,,,,,,,,,,,,,,
MFGE8,-0.696509878,4.674021739,-1.12151298,0.275528813,0.486217093,-4.591268658,,,,,,,,,,,,,,,,,,,
NECTIN2,-0.480456868,1.911873913,-1.122586462,0.275083375,0.486217093,-4.590864764,,,,,,,,,,,,,,,,,,,
PDGFRB,-0.47926369,0.67476087,-1.121992948,0.275329586,0.486217093,-4.59108811,,,,,,,,,,,,,,,,,,,
PMCH,-0.615786717,3.292778261,-1.120417716,0.275983835,0.486217093,-4.591680428,,,,,,,,,,,,,,,,,,,
PRCP,-0.473649641,2.464823913,-1.120731193,0.275853546,0.486217093,-4.591562607,,,,,,,,,,,,,,,,,,,
TNFRSF21,0.247107831,4.118745652,1.121178228,0.275667825,0.486217093,-4.591394544,,,,,,,,,,,,,,,,,,,
CNP,-0.600899668,5.438393478,-1.115962518,0.277840419,0.489189114,-4.593352058,,,,,,,,,,,,,,,,,,,
GPR101,-0.663090014,-0.906906522,-1.113889027,0.278707608,0.490416559,-4.594128226,,,,,,,,,,,,,,,,,,,
TOM1L2,-1.610833111,0.365615217,-1.112830192,0.279151205,0.490897607,-4.594524132,,,,,,,,,,,,,,,,,,,
NOTCH3,-0.849714607,-1.426454348,-1.11190988,0.279537189,0.491276814,-4.594867997,,,,,,,,,,,,,,,,,,,
BSG,-0.426244534,0.781986957,-1.110594548,0.280089524,0.491349262,-4.59535906,,,,,,,,,,,,,,,,,,,
ROR1,-0.586374372,0.390993478,-1.110606638,0.280084443,0.491349262,-4.595354548,,,,,,,,,,,,,,,,,,,
SLAMF8,-0.788292174,-2.643517391,-1.11087358,0.279972286,0.491349262,-4.595254926,,,,,,,,,,,,,,,,,,,
KIR3DL2,-1.062511474,-4.740763043,-1.109321804,0.280624736,0.491988898,-4.595833778,,,,,,,,,,,,,,,,,,,
NPHS2,-1.059032029,-3.945319565,-1.107788179,0.281270646,0.492809847,-4.596405219,,,,,,,,,,,,,,,,,,,
RNASE10,-0.714634575,2.11758913,-1.107398947,0.28143475,0.492809847,-4.596550148,,,,,,,,,,,,,,,,,,,
GGA1,-0.600884322,0.986276087,-1.106355853,0.281874873,0.492981889,-4.59693834,,,,,,,,,,,,,,,,,,,
RNF41,-0.617684537,0.847606522,-1.10670674,0.281726764,0.492981889,-4.596807789,,,,,,,,,,,,,,,,,,,
RLN2,-0.891372371,-5.406754348,-1.105564115,0.282209275,0.493267606,-4.597232791,,,,,,,,,,,,,,,,,,,
RASGRF1,-1.887729547,1.375467391,-1.105130873,0.282392384,0.493288695,-4.597393844,,,,,,,,,,,,,,,,,,,
PDIA4,-0.734560514,5.409530435,-1.10367736,0.283007341,0.494063664,-4.597933799,,,,,,,,,,,,,,,,,,,
CCER2,-0.703668633,-1.158330435,-1.102884307,0.283343281,0.494350891,-4.598228163,,,,,,,,,,,,,,,,,,,
ASAH1,-0.191788087,8.050404348,-1.100042914,0.284549293,0.494432727,-4.599281423,,,,,,,,,,,,,,,,,,,
CD164L2,-0.521478504,1.67873913,-1.101935945,0.283745392,0.494432727,-4.59857995,,,,,,,,,,,,,,,,,,,
F11R,-0.822737786,1.845647826,-1.100043591,0.284549005,0.494432727,-4.599281172,,,,,,,,,,,,,,,,,,,
NAGPA,-0.604184409,-1.163254348,-1.100885081,0.284191451,0.494432727,-4.598969474,,,,,,,,,,,,,,,,,,,
RGCC,-0.684395026,-0.200180435,-1.100584097,0.284319303,0.494432727,-4.599080984,,,,,,,,,,,,,,,,,,,
SCLY,-0.926337193,0.508145652,-1.100369657,0.284410419,0.494432727,-4.599160416,,,,,,,,,,,,,,,,,,,
SIRPA,0.28389016,4.11618913,1.099946536,0.284590266,0.494432727,-4.59931711,,,,,,,,,,,,,,,,,,,
CRX,-0.409224203,-7.726469565,-1.098179906,0.285342064,0.495440405,-4.599970819,,,,,,,,,,,,,,,,,,,
KLK11,-0.235298659,6.155856522,-1.096936817,0.285871933,0.495763473,-4.600430291,,,,,,,,,,,,,,,,,,,
SERPINA4,-0.781895497,1.213726087,-1.097116002,0.285795511,0.495763473,-4.600364087,,,,,,,,,,,,,,,,,,,
CA8,-0.298582506,0.517515217,-1.092137259,0.287924476,0.499022949,-4.602200356,,,,,,,,,,,,,,,,,,,
CD244,-0.658092175,-4.334952174,-1.09023088,0.288742708,0.499579852,-4.602901678,,,,,,,,,,,,,,,,,,,
REXO2,-0.645350922,-1.738141304,-1.090177905,0.288765469,0.499579852,-4.602921152,,,,,,,,,,,,,,,,,,,
SMPD1,-0.524504298,0.333876087,-1.090943842,0.288436502,0.499579852,-4.602639508,,,,,,,,,,,,,,,,,,,
ALDH3A1,-0.134392503,8.654563043,-1.089391332,0.289103583,0.499855794,-4.603210217,,,,,,,,,,,,,,,,,,,
ENPP5,0.297839824,3.647432609,1.089000693,0.289271609,0.499855794,-4.603353713,,,,,,,,,,,,,,,,,,,
GLB1,-0.441240678,-1.349893478,-1.088149839,0.289637832,0.500188927,-4.603666119,,,,,,,,,,,,,,,,,,,
PODXL,-0.707721317,-3.171765217,-1.087697742,0.28983256,0.500225675,-4.603832034,,,,,,,,,,,,,,,,,,,
APOM,-0.888478958,-5.127393478,-1.083723559,0.291548412,0.502390362,-4.605288104,,,,,,,,,,,,,,,,,,,
CRYBB1,-0.883644837,6.348465217,-1.083582649,0.291609385,0.502390362,-4.605339651,,,,,,,,,,,,,,,,,,,
PGF,0.496736489,3.099565217,1.083946694,0.291451879,0.502390362,-4.605206466,,,,,,,,,,,,,,,,,,,
CD86,-1.007440306,-4.112108696,-1.081411358,0.292550083,0.50340957,-4.606133258,,,,,,,,,,,,,,,,,,,
CNPY4,-1.091245941,0.167365217,-1.081455754,0.292530827,0.50340957,-4.606117044,,,,,,,,,,,,,,,,,,,
CXCL6,-1.181157504,-4.750856522,-1.08055285,0.292922631,0.503449862,-4.606446685,,,,,,,,,,,,,,,,,,,
S100A11,-0.550838916,3.472234783,-1.080836083,0.292799685,0.503449862,-4.606343304,,,,,,,,,,,,,,,,,,,
FLT1,-0.743212962,0.930693478,-1.07820962,0.293941218,0.504899626,-4.607301127,,,,,,,,,,,,,,,,,,,
C1QTNF6,-0.594835078,-1.1253,-1.076125811,0.294849184,0.506157766,-4.608059702,,,,,,,,,,,,,,,,,,,
SIGLEC7,-0.689663757,0.786843478,-1.074764938,0.295443241,0.506875853,-4.608554459,,,,,,,,,,,,,,,,,,,
CA3,-0.900513456,3.478828261,-1.072832013,0.296288498,0.507721942,-4.60925631,,,,,,,,,,,,,,,,,,,
OSTN,0.990949802,-2.535432609,1.073015306,0.29620827,0.507721942,-4.6091898,,,,,,,,,,,,,,,,,,,
CXCL17,-0.659894367,-4.629913043,-1.072035224,0.296637436,0.508018032,-4.609545326,,,,,,,,,,,,,,,,,,,
PRKCQ,-0.38747386,0.104897826,-1.071225508,0.296992339,0.508323979,-4.609838852,,,,,,,,,,,,,,,,,,,
NXPH3,0.201047294,4.36008913,1.069918401,0.297565895,0.508701862,-4.6103123,,,,,,,,,,,,,,,,,,,
TNFRSF13C,-0.653050703,2.479052174,-1.069991282,0.297533894,0.508701862,-4.610285915,,,,,,,,,,,,,,,,,,,
CA6,-0.528643813,-4.171554348,-1.067974939,0.298420157,0.509558161,-4.61101537,,,,,,,,,,,,,,,,,,,
CPPED1,-0.19883416,6.906330435,-1.068169953,0.298334358,0.509558161,-4.610944868,,,,,,,,,,,,,,,,,,,
CD40,-0.541929133,3.723406522,-1.067295023,0.298719435,0.509767367,-4.61126109,,,,,,,,,,,,,,,,,,,
AP3B1,-0.731983123,3.007591304,-1.066700703,0.298981213,0.509912371,-4.611475771,,,,,,,,,,,,,,,,,,,
IGFBP3,-0.761649222,-3.976013043,-1.064456222,0.299971319,0.510868273,-4.612285641,,,,,,,,,,,,,,,,,,,
NCR1,-0.634308786,-3.498136957,-1.064924562,0.299764527,0.510868273,-4.612116767,,,,,,,,,,,,,,,,,,,
SCG2,-0.392954704,2.153497826,-1.06422577,0.300073112,0.510868273,-4.612368716,,,,,,,,,,,,,,,,,,,
PXDNL,0.8326659,-2.980004348,1.062742569,0.300728846,0.511682591,-4.612903033,,,,,,,,,,,,,,,,,,,
FOLH1,-0.380524864,-1.240656522,-1.0618,0.301146097,0.511788653,-4.613242272,,,,,,,,,,,,,,,,,,,
GIMAP8,-0.888751008,-1.283034783,-1.061951389,0.301079053,0.511788653,-4.613187802,,,,,,,,,,,,,,,,,,,
DMP1,-0.843616497,-3.814365217,-1.061135404,0.301440547,0.511987359,-4.613481318,,,,,,,,,,,,,,,,,,,
CAPN3,0.807060279,-2.12018913,1.059245046,0.302279198,0.512267346,-4.61416058,,,,,,,,,,,,,,,,,,,
GLRX,-0.560050313,4.6317,-1.059868759,0.302002305,0.512267346,-4.613936571,,,,,,,,,,,,,,,,,,,
KRT5,-0.793558257,-1.933958696,-1.05916243,0.302315889,0.512267346,-4.614190244,,,,,,,,,,,,,,,,,,,
WAS,0.825518963,0.772215217,1.060105435,0.301897282,0.512267346,-4.61385154,,,,,,,,,,,,,,,,,,,
ANXA1,-0.508227103,3.201543478,-1.057725603,0.302954506,0.51291617,-4.61470584,,,,,,,,,,,,,,,,,,,
ART3,-0.443174538,2.158504348,-1.057500842,0.303054491,0.51291617,-4.614786442,,,,,,,,,,,,,,,,,,,
ITGAM,-0.751716973,-0.147493478,-1.055824993,0.303800742,0.513646359,-4.615386978,,,,,,,,,,,,,,,,,,,
PSMA1,-0.71211035,-1.342323913,-1.055732146,0.303842125,0.513646359,-4.615420227,,,,,,,,,,,,,,,,,,,
TSLP,-1.012552496,-1.813643478,-1.055236961,0.304062902,0.513718459,-4.615597512,,,,,,,,,,,,,,,,,,,
GSN,0.378560941,0.649347826,1.053295182,0.304929748,0.514003494,-4.616292044,,,,,,,,,,,,,,,,,,,
IL18BP,-0.563889477,1.404330435,-1.054041499,0.30459637,0.514003494,-4.616025228,,,,,,,,,,,,,,,,,,,
IQGAP2,-0.851996424,-0.493017391,-1.05326214,0.304944514,0.514003494,-4.616303853,,,,,,,,,,,,,,,,,,,
PRTG,-0.484623744,-2.112667391,-1.053770369,0.304717453,0.514003494,-4.616122177,,,,,,,,,,,,,,,,,,,
CEACAM18,-1.32704906,-2.246291304,-1.05198948,0.305513631,0.514661981,-4.616758473,,,,,,,,,,,,,,,,,,,
PLB1,-0.609270481,-3.892104348,-1.051384613,0.305784385,0.514817377,-4.616974385,,,,,,,,,,,,,,,,,,,
ADAM8,-0.93386255,-0.572165217,-1.050661561,0.306108267,0.514927692,-4.61723235,,,,,,,,,,,,,,,,,,,
NOTCH1,-0.488878853,-0.3785,-1.05044125,0.306207002,0.514927692,-4.617310922,,,,,,,,,,,,,,,,,,,
TLR2,-1.185954324,-1.335747826,-1.047702777,0.307436169,0.516693421,-4.618286436,,,,,,,,,,,,,,,,,,,
FAM3C,0.198444349,3.043919565,1.044732116,0.308773529,0.51773422,-4.619342285,,,,,,,,,,,,,,,,,,,
HRC,-0.62159694,-2.424558696,-1.045530823,0.308413553,0.51773422,-4.619058647,,,,,,,,,,,,,,,,,,,
NFAT5,-0.91906731,-2.479052174,-1.045336003,0.30850133,0.51773422,-4.619127849,,,,,,,,,,,,,,,,,,,
SESTD1,-0.741305862,0.275328261,-1.045044782,0.308632575,0.51773422,-4.619231272,,,,,,,,,,,,,,,,,,,
CCL16,-0.756108342,-3.637102174,-1.041574657,0.310199521,0.517850553,-4.620461811,,,,,,,,,,,,,,,,,,,
CD63,-0.863994789,-1.334163043,-1.041398119,0.310279388,0.517850553,-4.620524323,,,,,,,,,,,,,,,,,,,
CLEC10A,-0.727874852,-4.652356522,-1.042434808,0.309810591,0.517850553,-4.620157109,,,,,,,,,,,,,,,,,,,
GALNT7,-0.53423417,-1.072763043,-1.042804938,0.309643337,0.517850553,-4.620025929,,,,,,,,,,,,,,,,,,,
IL6R,-0.626504491,-1.001445652,-1.043614346,0.309277809,0.517850553,-4.619738928,,,,,,,,,,,,,,,,,,,
MSR1,-0.651953693,2.751984783,-1.04155397,0.310208879,0.517850553,-4.620469136,,,,,,,,,,,,,,,,,,,
NRP1,-0.628861125,-1.649556522,-1.041417963,0.31027041,0.517850553,-4.620517296,,,,,,,,,,,,,,,,,,,
PSAP,0.212738738,3.605108696,1.043265541,0.309435291,0.517850553,-4.61986263,,,,,,,,,,,,,,,,,,,
CDCP1,-0.36284268,3.027843478,-1.040984171,0.310466719,0.517863515,-4.620670866,,,,,,,,,,,,,,,,,,,
KIRREL1,-0.438591318,-1.813682609,-1.040365473,0.310746859,0.517884011,-4.620889803,,,,,,,,,,,,,,,,,,,
TET2,-1.497373226,-4.488434783,-1.040163941,0.310838149,0.517884011,-4.620961096,,,,,,,,,,,,,,,,,,,
ESM1,-0.648802987,1.998430435,-1.039303606,0.31122808,0.518234286,-4.621265314,,,,,,,,,,,,,,,,,,,
PRSS8,-0.518254638,1.108680435,-1.038266673,0.311698512,0.518718124,-4.6216317,,,,,,,,,,,,,,,,,,,
ACP6,-0.911626401,-0.27831087,-1.036774432,0.312376393,0.519546434,-4.622158432,,,,,,,,,,,,,,,,,,,
MAP1LC3B2,-0.454888716,-0.927073913,-1.034872966,0.313241688,0.520685318,-4.622828702,,,,,,,,,,,,,,,,,,,
MFAP3L,-1.058350117,-1.317463043,-1.031103987,0.314961847,0.523243068,-4.624154257,,,,,,,,,,,,,,,,,,,
GOLM2,-0.567714896,1.595169565,-1.030504652,0.315235998,0.523397017,-4.624364673,,,,,,,,,,,,,,,,,,,
CALB1,0.38162345,7.322241304,1.028143782,0.316317564,0.524890595,-4.625192547,,,,,,,,,,,,,,,,,,,
HJV,-1.061712565,-4.128673913,-1.026738615,0.316962546,0.525658414,-4.625684541,,,,,,,,,,,,,,,,,,,
CYTL1,0.199078303,6.747476087,1.024608166,0.317942209,0.526980075,-4.62642941,,,,,,,,,,,,,,,,,,,
NIT1,0.164759219,5.308771739,1.022725672,0.31880963,0.528114286,-4.627086515,,,,,,,,,,,,,,,,,,,
REG4,-0.805380598,-0.421386957,-1.021239886,0.319495433,0.528946514,-4.627604434,,,,,,,,,,,,,,,,,,,
PDCD6,-0.467113528,2.241726087,-1.020685262,0.3197517,0.52906707,-4.627797605,,,,,,,,,,,,,,,,,,,
NEO1,-0.453615444,3.106532609,-1.018563642,0.320733343,0.530141543,-4.628535741,,,,,,,,,,,,,,,,,,,
OSMR,-0.480818002,-0.523376087,-1.018142292,0.320928548,0.530141543,-4.628682182,,,,,,,,,,,,,,,,,,,
ZNRF4,-0.350496824,1.232017391,-1.018090512,0.320952543,0.530141543,-4.628700174,,,,,,,,,,,,,,,,,,,
ATRAID,-0.565706289,2.784271739,-1.017149961,0.32138861,0.530189899,-4.629026866,,,,,,,,,,,,,,,,,,,
